"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","75.0552848725061","75.6169049834668","75.1073268722841","73.5559808004295","73.1374513921836","75.6975860315143","76.5225499093106","76.7931207571769","75.8147470055005","72.3599788612017","71.8533919920859","71.7420500418804","71.5149365159794","72.4924832939697","72.312991596251","73.2393216919128","74.2167657460017","74.2117301094592","73.6741816688694","73.6755363602892","74.0225394113198","74.4339056187093","74.1528659957269","76.2065256364288","75.8474066534031","74.9866974709277","74.479623919352","73.1680405272081","72.6147719044171","68.2770844197601","67.6409598104078","67.2690507922005","68.4172121731107","70.687637232427","72.0802052337203","71.6157488286531","70.9483966632287","70.3871640764845","69.8808834408864","68.5308267032417","67.3897576408968","65.8120407433469","66.2552091458115","",
"Australia","AUS","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3760213935522","61.1387625607682","61.7859755188225","62.4480995586348","62.4113277224322","62.3274500724877","62.3772979099657","63.3349000794178","63.5311861818714","64.2752212803217","64.3217440887895","64.1439241149056","63.9677933001261","64.2848581701958","64.2634073485638","64.3681338637056","63.7368405206588","64.3619091969118","64.4924501810479","64.1444436949716","65.7390692209027","64.7319468425593","65.2809215063043","66.3269776158021","65.7559132452941","67.2907994024379","68.277680563902","67.0304947142231","66.6532327866015","66.0302251264928","",
"Austria","AUT","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","49.6039212725156","50.5280229261035","50.5267177051821","51.6857491075745","51.5959059407436","52.2007780184583","53.44495348086","54.0040920148354","54.2213442805396","54.5882470148506","55.036068460659","55.5878586818282","55.7328481910147","56.0670497374178","56.1086635092491","56.4493013769564","57.3487628734054","58.3953549705322","58.1747955316163","58.9178225880654","58.6808938359451","58.4915963946458","58.8627937095527","58.7312187191226","59.3090153444783","59.4875285840504","60.2956964515702","60.3935712577189","60.3182667785607","60.5724261845015","60.7033786497088","60.3153124870919","61.0266320776577","62.1685810384121","62.2941578518769","62.2762436725454","62.0008552248552","62.3265831085282","62.6537932745237","62.8806356002249","62.6034907780993","62.5647050643624","62.7310188872076","62.7716919422153","",
"Azerbaijan","AZE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7544338335607","34.2440119760479","28.8230534636211","35.9009554140127","38.0427808913798","37.9417002530696","30.8497401741931","35.816736852104","43.3412776841249","39.045323302694","35.7855916576588","34.4796448190232","32.4552577319588","31.9247183936193","31.7987854915477","25.0852465561988","23.5098313258154","21.755963399799","23.6588501440061","31.3211521986433","28.216178028965","27.7128374486387","29.522301196302","31.4925578357568","34.1869146526","40.6504229496138","39.322666701972","38.1231713246647","35.2831743494981","37.3604632656309","",
"Burundi","BDI","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","17.76016874538","18.9850703092159","21.4652194448818","18.2273938518011","19.5078982695526","19.4638747372009","20.5786077009794","19.2939474250277","20.6109580610448","20.2521274496022","23.2425334096845","23.960891689656","25.6290163395109","25.4615629160126","23.6605427727615","23.1499160608397","25.0907063359597","25.4671540156219","25.854544497381","23.4006438727418","22.9871362403161","23.348497862179","22.6814595877393","22.3513572629769","26.7703796531697","28.4609699957859","28.1245516913721","32.5720828471412","33.4982258870565","35.7133948177427","32.1289977027999","34.998612766489","35.5059476836453","33.826561596154","33.9799370317603","34.0146526694939","35.7022673486526","39.9188675811784","38.3214407743236","37.8394521765596","36.9511248689049","37.9941508064808","38.8501430562034","36.0235016393443","39.1278229696112","49.3654136558661","47.6730784192525","49.3337014363359","49.1149832347859","47.9445946931757","",
"Belgium","BEL","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7913274369077","62.5668554010017","62.0694194371747","62.6376148958103","63.4140241577235","63.0558428934957","64.1634154249023","64.6783106970426","65.312044586028","65.24479338804","65.8743326615868","66.148949028376","66.0540499955037","66.9573617790939","68.0868743520415","67.6576340646489","67.9727359630266","68.499101572423","68.7718896355121","69.1611458268456","69.2286131028117","69.3755634056779","69.3073636753634","69.7065110636085","69.5057972088812","",
"Benin","BEN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","43.615302180774","43.9929124720352","45.4994181530483","44.8122107048694","43.67841036362","47.3987255904304","43.5455672370269","46.5059242890085","50.2631170503499","50.4402717265813","51.9683982041306","52.1614596957261","51.8808524617756","52.0799538792979","51.3820792425374","53.297004357434","53.8934593469441","55.5879275391727","51.452491499554","51.6637685074727","52.2856418292352","54.4249432095668","52.3763810335203","51.4853809663329","49.6189872949535","51.7520259669479","54.2210964595729","54.3544832260973","52.2252350907992","49.3750990651927","52.891669584582","52.9735960804375","53.3304153596299","53.6634374041183","54.3679410147105","53.517528996626","51.0277586150128","50.6973620798489","50.8568789177286","33.490071920323","35.3186631524293","37.595219547784","35.7896106948174","37.2055321288927","36.8973075406702","38.0187915766517","39.2378743115272","41.0098695799623","43.8028111047733","44.0902785058205","44.5474397323122","46.9792375495936","48.8721211959796","49.4207609001386","49.528551651517","49.2408968968993","48.2031996094347","48.4009792244395","48.7590460995731","48.0268213371864","",
"Burkina Faso","BFA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","38.266007009697","38.4778565731393","38.6513132107516","36.8808326769581","36.6491293871368","41.1530581609629","40.7146337046795","42.177033293903","43.3330367120645","43.1568809117191","44.5465648744565","40.7871567730275","40.91531697807","39.7946832879182","41.7064241283234","40.3988572232805","38.749152552934","43.9061517260783","42.7755454372937","47.0220135197027","48.4661425604687","48.4483110994204","50.4855350919865","49.8629539201625","49.4289833546775","43.2161046944243","45.0313582333358","45.947053251314","45.3141294834273","45.8511330252438","47.5925973739069","46.3586227386582","46.4065394896962","46.2776042581147","39.3936571262445","39.532823713261","37.4748721663137","38.3333246970843","37.9875193058709","43.9512839598567","47.7431323544295","46.3932165940742","46.5996342910245","44.9144762732164","46.4776363991653","44.5494891325644","47.138528226651","48.1789341308636","45.0673520982897","45.889730891061","42.120724852489","40.5626068793802","40.3188210511278","41.5589270375237","42.4959291277041","44.0818142324194","43.8058266776224","43.9679835884394","42.4421172892965","44.5284566827977","",
"Bangladesh","BGD","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","35.5518720551537","35.2176462996046","35.0175642153379","35.0487389633338","36.2201388963456","36.4582804781822","35.7375438522889","36.0446932217479","37.1819145143434","35.4007770657731","36.7094171781466","41.2848500130114","34.3259918971786","31.2508095136351","29.9907187171958","26.4348135606942","33.636340273609","34.3728691714734","31.4399790078613","31.8615331335383","44.5556655907183","45.6914352087313","46.1447752829575","45.7825820086847","41.6474498065096","44.417440493569","45.0844194862662","45.4917707763128","46.388671922785","47.181342552744","46.7006908436479","44.3573351255736","44.3837968399425","46.0446640620564","46.2837782535776","45.1285007128911","50.1242014306067","49.9341757797937","49.8336270363667","50.2007432591683","50.566324299804","50.5801185568603","51.5724174972413","52.4004924204798","52.8058618188649","52.8799568974096","52.7445971888149","52.8840217973928","52.932121684056","53.3233235281853","53.4982962820487","53.045792114203","53.1515772370168","53.3901814201826","53.6357543166708","53.7138319423318","53.6713010179276","53.4762107306392","52.9649395131073","52.849325301184","",
"Bulgaria","BGR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","30.492419836377","29.0035228988425","24.9860407403578","25.0957584539118","24.0741500873041","25.1373664301295","21.370098594577","30.0572385871841","32.4771613582961","32.7416926062174","35.2033240362542","35.6985998526161","39.1195219123506","45.2873870859819","44.6847412480974","65.2783852978573","65.9316130365564","49.0908404040551","54.4354059079889","53.4034633005432","54.0162572788313","53.4910862367737","55.2606362107261","53.8526280140465","54.0545322599044","53.5290704756185","52.9401137537383","53.9568266527607","53.257709656042","56.0934487454364","59.5800669824636","57.6886227785281","57.3531759846078","58.3593637228303","58.869002213163","58.6059914182201","57.8516563389337","58.0572241317643","60.9595940317742","61.4613051019748","",
"Bahrain","BHR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","36.4476297383646","37.3341667305775","41.6545229063321","46.1905440045571","45.8903643173306","","","","","","","","","","","","","","","","","","","","","","53.4635279305642","52.8099940272787","48.3070764329234","55.5964970660087","53.6817129162749","49.3409426987061","51.1878834846658","50.8394878886851","52.4743941665379","58.5949170195562","59.5527356883258","57.5867399802371","55.9771821542747","54.9343105451311","",
"Bahamas, The","BHS","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","73.4309930919602","72.9865977070107","72.958543983822","73.1171729225193","","68.4825277596342","70.1550221099179","66.8485709510279","66.6082984882599","71.1748382923674","67.4637005216324","68.1353747448236","67.9338597949571","76.8449677529389","76.9124951340656","80.1132762527216","77.6713093715448","82.3532099117198","80.9443811394007","81.4681699960203","82.2911248562995","82.168927024664","78.9289139147754","82.23601805932","81.1685350560517","82.2894501681033","81.0746293493506","79.8037823533209","76.9404412107644","78.3127058022028","78.5143453688038","77.1629606858626","76.7347109862933","74.8332759573122","73.1894241328204","71.1682917489027","",
"Bosnia and Herzegovina","BIH","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2913881242627","53.6000024224429","35.7000015027045","39.3643299503698","38.7094107305254","44.4868898150251","55.8577637094704","54.4694309590131","55.956493741408","55.4007721475353","55.1599997699087","54.6379250846117","52.5945301977368","52.5400305190839","53.6513184319494","55.6401390082957","55.5086658350993","55.8147335801076","56.7861635963636","56.157119931719","56.7834667643321","56.1754859045004","55.4138044960518","55.6864483143724","54.933849721731","55.7341972688701","",
"Belarus","BLR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6120092378753","22.2222222222222","27.1739130434783","40.6091370558376","44.4107233181588","41.1505481742626","39.3642585709892","37.9104762424011","39.5825173998556","40.0357361906424","39.8946769143182","44.3475881023921","44.0705784232333","43.252800507592","41.8164578990954","39.6283221474447","40.8328812746793","40.4715469411405","37.9914446940769","42.172884617144","43.474996157587","44.1312307767417","43.293602989098","45.4221296473698","45.65231231308","47.7421762986709","48.5229965560459","47.6337185881178","47.8104508104582","48.8206669561665","",
"Belize","BLZ","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","40.6456346294938","43.1488801054018","43.8624945290909","49.2567775176127","55.6886196848908","56.6909898033657","54.3616159080016","55.7073732268065","55.2400739434078","50.761645315735","49.7384991551891","51.6466698306745","51.8262037645126","53.2422537063989","54.4670982949762","54.8783732310813","55.4466908501943","55.1767793228759","54.5678578099416","55.6050008684664","56.1496138310369","57.961890139884","56.3982212607415","58.9810848160304","60.6939570834009","61.7345653279105","61.6363437485138","63.0652012159158","60.5372928975747","61.9227665932683","61.3643541643542","62.9065133227055","60.2695904734243","59.2826122672508","59.3282782848513","59.1738666582246","59.320116670676","60.1136500754148","62.2271731170075","62.2239573124251","65.5080643437366","65.5079533367922","",
"Bermuda","BMU","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9208362436141","89.7451182071164","90.6870885586941","90.0702562855759","90.8153554387691","90.4111192642738","90.1322785177954","89.7082682984063","89.6144956853432","89.1670529293184","",
"Bolivia","BOL","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","44.3138553219666","46.2354025814382","43.8277511961723","41.5400443178221","40.0228430019512","44.767031048672","45.7369162383156","45.254796302318","46.7168426371639","48.0323689169715","45.045045045045","44.4444444444444","45.2513966480447","42.4363057324841","43.2056649609759","43.4238119347905","44.2838761271537","46.4287507155803","46.1210309564574","46.4244260198555","46.1137880285455","46.6092010256256","47.5194973599989","48.9358525291888","48.3216049359933","46.730823286797","47.5103916447305","49.2203461609448","51.7171680022902","54.2201140352198","52.1618189875416","52.6537736050573","52.2995500061404","51.2880536260003","49.2849687013262","46.8201945899409","43.1317853469939","42.5095706516726","40.4960226445502","43.5085272345038","43.5524305171963","41.0131917175974","40.4434919308339","40.2117817428921","41.4653506441503","45.9764002654688","49.8023324191041","48.7378534129858","49.0940956786384","50.7199151285033","",
"Brazil","BRA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","36.324788854273","33.9845673769131","44.1586085749431","40.1736140436723","43.7606334271154","42.5201049048994","41.7311284527646","43.9609756011276","41.6569009241886","41.4203308682071","41.4718356399719","41.9154287408879","41.3705673652472","40.8207651773825","40.8626322349666","42.1406908594099","41.648656969874","41.1323818905037","42.708021385682","43.4481036473463","40.7992872978316","40.8812453769369","40.8576618482128","40.5252812626562","39.040938616165","39.2690831839258","38.87780881147","39.6997949156052","41.7899054216335","48.3673093108098","45.15164675347","48.8463324818366","47.0556921911362","44.1304568561983","43.4583983789283","58.1214163702779","60.3188797926266","60.6057128117431","61.1185930442759","60.2036566282485","58.251861249965","57.7136922463033","57.3481454732969","56.3578281380465","54.9204711078884","56.0758916152467","57.1381272102654","57.7262362097238","56.8048617737802","59.1450592134567","57.6128962360072","57.568205327644","58.7336025056285","59.6787579907717","61.2509913127862","62.3078671740674","63.2036958347051","63.3398442335849","63.0140750086837","63.2529200490458","",
"Barbados","BRB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","58.7184792495701","63.812982338442","62.1168080099682","61.384064063884","61.8779203441371","50.9479371316307","53.4395359214636","54.4083724903887","53.2260659694288","53.2373569582872","56.1728395061728","54.6482492772246","54.2707117852976","54.3691716950082","55.0285006195787","70.9982703236966","70.511811023622","71.5201839550332","70.6072289156626","71.9366766813035","72.1529490917246","72.8270929743374","71.9502487562189","70.4394634662901","70.5912076806468","71.2632783134499","71.5010640039286","73.6922581683567","71.7417043153139","72.8538249383074","71.9348082209713","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","8.14922406543842","9.14669361825007","8.42126219390802","14.214062647866","18.3049465482877","14.8939659838284","14.5410097028502","17.4589408640035","19.4674264423867","21.7001686382156","25.4632211687426","26.9765101969738","39.267076875146","38.5612577358686","45.5196867843688","39.235758948704","37.4755242125059","39.4052212666145","38.635713866471","41.6875324088031","44.9729184686849","44.5674619970194","42.5737640371551","42.7273098354283","47.0558657817109","43.5804283698859","35.3058141386067","38.8229863382636","38.2444117641971","34.6302572795188","31.0193775691018","27.4930673672336","26.1173720769459","28.0055259094726","25.2511287926698","33.6858557583289","32.5026661316212","27.3568222975583","28.2803646984425","31.2455793100402","32.8360249450691","39.4304499943751","42.975287020574","40.8510225284666","37.3368772198241","38.1775985820028","",
"Bhutan","BTN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","43.8660655358402","40.4847211393778","37.8228823406998","35.5255504305742","34.6957534863738","36.0333948183157","37.1378651975966","36.3313634100914","37.804136145281","39.7741452830147","38.8511884459782","39.2664694164081","36.9420925467409","37.2584643095331","33.7217338610716","32.8886606888355","33.950035872134","33.6758610345999","36.2473259384878","35.8067859985562","37.0740314436757","36.3303083925265","35.020680355007","35.3423795866876","36.9746613579346","39.1330465484435","38.5776545623731","35.1770071224122","36.3266556109419","37.9433022696798","37.3121897073644","38.9984735262001","37.3202726157366","37.2022745621284","38.2347789983378","38.6186169053355","38.3235222612564","38.055682694688","39.925237228141","43.3552360191017","",
"Botswana","BWA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","43.1201626323578","45.9088338230854","48.4914038931259","50.5384158023386","48.3026630083384","46.9512195121951","46.3414634146341","43.7567628628164","43.8947368421053","41.7641764176418","39.4488759970993","39.4273127753304","39.3784421715185","40.0413101209796","40.3221928348161","33.6379211878926","35.4559505409583","35.7133464825773","33.6639738214541","30.55971266088","29.907222121157","33.322203672788","34.4385436103536","32.7526538865342","31.5477483628689","30.0525707819609","29.7260116932248","28.9468101227459","26.9376318292733","28.4499199330495","31.8262706757322","32.9313878869617","34.7132294607849","37.8569894462519","45.3614354677907","46.2640168672126","44.7803827513668","44.1444144960115","46.1047337482711","44.4107348174785","42.7469105242306","45.2880633320755","47.5973823221757","49.6970639811907","48.2340045044949","45.5973799453942","46.1513385721237","46.8040066105616","50.0724894895339","56.8456138423837","52.6591527713913","50.0100384971565","54.322954229049","54.0090464176298","53.3345637417286","55.3123460163007","54.4600424064076","56.5892885422376","56.893066387202","58.2112183616672","",
"Central African Republic","CAF","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3114300877529","29.3293728575983","28.5700359301451","30.0733246408091","39.6357425253126","41.7930947499834","42.1323928377645","41.681029221944","41.8795769053056","41.9693021031342","43.5696149586961","",
"Canada","CAN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7239738909171","63.4786273265087","62.409478544648","61.1199555871235","62.3611470357429","62.837676509855","62.7440081195409","62.2033550709559","61.8202322043037","62.5002429287626","62.8697732235506","62.5116838473419","66.656968861752","65.5178201958811","64.5615456500343","65.1632411251064","65.1674412760895","64.9019974464847","67.0009977683349","67.9588532993538","","","","",
"Central Europe and the Baltics","CEB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1596705603945","50.809029469439","51.0620171374226","52.4187816971987","53.573482855411","54.8885914780665","55.0497846904218","55.8360050321424","55.5530549201438","54.3188679210028","54.7968192336609","54.7027453968475","54.6519613931756","54.7859385745577","56.1298812256217","55.7409416992004","54.4284317055324","55.6734164965209","56.2343109143997","55.8559140788284","55.9175979370577","56.4973569950978","57.0028926024078","57.4102157344692","57.9905266655803","",
"Switzerland","CHE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7756249333083","64.8546904014506","66.1581042176942","66.8193725318046","65.9006706745767","66.2388882176197","67.5342800398302","68.1836852796382","68.7762371402264","68.4410119061678","68.8910444593988","68.5313340127372","68.6423131834888","69.1622967910168","69.2495377268279","69.3406883659874","69.0816133990041","69.1555766606789","68.8773893992862","70.147709499045","70.0051559829378","69.7475904627747","70.3174132906571","70.4441307777013","70.8212605571419","71.0412702939237","71.2800109907068","71.0260575559511","71.3915330227924","70.9066822660613","",
"Channel Islands","CHI","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","52.1219226260259","52.5568774786057","51.4953105645019","50.9763142692085","50.0990099009901","50.2472691701538","49.7640791476408","49.7274645410856","49.6933682963966","49.3957814026034","50.4821321519656","52.4732436072107","53.2992737461139","51.7239424928151","44.4446848117663","54.5645942069009","50.3469831233595","52.3765336862304","54.1709464654886","53.9199948204106","55.1125602827186","57.5964119718801","59.7970585545515","52.8985894178337","49.284044103619","50.1638896974552","51.6585853628718","50.3304661367462","45.9335515308778","47.3679544078929","47.1275984521775","46.6087323016627","48.2021131031626","49.3314378030579","49.2821165135001","48.3363385307638","50.9890591647308","51.7542610368103","53.8197353823254","54.7105059948622","54.0956103696652","54.8650738756466","54.5287970508181","53.7250804122026","51.7232971542872","50.5202358809484","47.2097037685491","48.4896117436606","53.56901068089","53.9533208076462","52.778350955148","53.4873462381865","55.634199917276","56.946492912645","56.6963250458462","57.8926858042005","58.6018769926297","57.9426497329791","58.0800294928071","58.7118237019092","",
"China","CHN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","32.4331678117135","32.2729854743163","29.693684391671","27.0688135864776","26.6412681134771","27.358708189158","24.9430825435485","26.3069891873816","27.2518777593028","27.061461624707","24.9287186910558","24.4454393748219","24.8119417019276","24.2507800595022","24.1432966722071","22.6879420957394","22.6059024292311","24.3107692307692","24.6044613549893","22.3425972830187","22.3083756481702","22.7140674564109","22.5936910271023","23.2032539894927","25.5293155662533","29.3533201854242","29.8470743464662","30.3607574036283","31.2377711876993","32.8924312398331","32.3827731102114","34.4785368787853","35.5558057153568","34.5159961309873","34.36265612033","33.6529380120525","33.570271268624","35.0056772700798","37.0433290231012","38.5753480899773","39.7876551668702","41.2231263086057","42.247944753874","42.0282161856395","41.1831401664774","41.3359259168561","41.8168419070768","42.8696650094171","42.8597797909074","44.4066671994659","44.1769919214299","44.2930567345949","45.4633053876361","46.880401501444","48.2709404943455","50.7716451484316","52.362090962948","52.6847365341862","53.2699679234166","53.9158247445597","",
